OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT,x,y
18050,50479,THORNTON,IA,42.942849764,-93.390691622,42.942849764,-93.390691622,-10396204.2361927,5303277.03993474
18051,50480,TITONKA,IA,43.243852139,-94.043139688,43.243852139,-94.043139688,-10468834.4226689,5349162.59171019
18052,50481,TOETERVILLE,IA,43.438445962,-92.891417769,43.438445962,-92.891417769,-10340625.3251103,5378947.69993686
18053,50482,VENTURA,IA,43.128457949,-93.477505318,43.128457949,-93.477505318,-10405868.2926253,5331544.94102772
18054,50483,WESLEY,IA,43.099524355,-93.993417642,43.099524355,-93.993417642,-10463299.3898269,5327132.75839936
18055,50484,WODEN,IA,43.23216757,-93.911750167,43.23216757,-93.911750167,-10454208.2080956,5347377.14946809
18056,50501,FORT DODGE,IA,42.503804075,-94.182353822,42.503804075,-94.182353822,-10484331.669177,5236748.16828517
18057,50510,ALBERT CITY,IA,42.772736048,-94.960569459,42.772736048,-94.960569459,-10570962.2376152,5277443.68317375
18058,50511,ALGONA,IA,43.070235381,-94.225977424,43.070235381,-94.225977424,-10489187.8263382,5322668.50569417
18059,50514,ARMSTRONG,IA,43.40110269,-94.476029483,43.40110269,-94.476029483,-10517023.4942179,5373224.41805138
18060,50515,AYRSHIRE,IA,43.032696318,-94.848485603,43.032696318,-94.848485603,-10558485.1198391,5316949.8848533
18061,50516,BADGER,IA,42.617731483,-94.144073988,42.617731483,-94.144073988,-10480070.3775484,5253966.50745096
18062,50517,BANCROFT,IA,43.294474236,-94.22013974,43.294474236,-94.22013974,-10488537.9783279,5356901.7805061
18063,50518,BARNUM,IA,42.509780786,-94.369321086,42.509780786,-94.369321086,-10505144.7698004,5237650.67359806
18064,50519,BODE,IA,42.885869637,-94.272545767,42.885869637,-94.272545767,-10494371.790568,5294616.14480053
18065,50520,BRADGATE,IA,42.792751165,-94.400497759,42.792751165,-94.400497759,-10508615.3411634,5280479.47555944
18066,50521,BURNSIDE,IA,42.344556782,-94.106676491,42.344556782,-94.106676491,-10475907.3072254,5212732.93333114
18067,50522,BURT,IA,43.196660645,-94.210787927,43.196660645,-94.210787927,-10487496.9392667,5341953.66900376
18068,50523,CALLENDER,IA,42.365763411,-94.293253522,42.365763411,-94.293253522,-10496676.9673101,5215927.47465751
18069,50524,CLARE,IA,42.591051567,-94.346052526,42.591051567,-94.346052526,-10502554.5255498,5249931.43634848
18070,50525,CLARION,IA,42.735020853,-93.729165807,42.735020853,-93.729165807,-10433883.0101135,5271725.89679064
18071,50527,CURLEW,IA,42.977673406,-94.771988509,42.977673406,-94.771988509,-10549969.5022879,5308574.1288812
18072,50528,CYLINDER,IA,43.123546236,-94.543175903,43.123546236,-94.543175903,-10524498.1995008,5330795.79009968
18073,50529,DAKOTA CITY,IA,42.721542131,-94.201423076,42.721542131,-94.201423076,-10486454.448822,5269683.30787724
18074,50530,DAYTON,IA,42.265099008,-94.060924955,42.265099008,-94.060924955,-10470814.2695349,5200773.08043038
18075,50531,DOLLIVER,IA,43.464042009,-94.61621815,43.464042009,-94.61621815,-10532629.2252433,5382872.6262575
18076,50532,DUNCOMBE,IA,42.467907358,-94.010602336,42.467907358,-94.010602336,-10465212.3812125,5231329.44642131
18077,50533,EAGLE GROVE,IA,42.66240981,-93.905388278,42.66240981,-93.905388278,-10453500.0058516,5260727.53233497
18078,50535,EARLY,IA,42.454969878,-95.149624118,42.454969878,-95.149624118,-10592007.7059871,5229377.2551487
18079,50536,EMMETSBURG,IA,43.113845569,-94.684182711,43.113845569,-94.684182711,-10540195.0055658,5329316.38853728
18080,50538,FARNHAMVILLE,IA,42.284018781,-94.420282686,42.284018781,-94.420282686,-10510817.7891625,5203619.48471013
18081,50539,FENTON,IA,43.224350822,-94.421714883,43.224350822,-94.421714883,-10510977.2206032,5346182.91463955
18082,50540,FONDA,IA,42.58831885,-94.840974432,42.58831885,-94.840974432,-10557648.9801081,5249518.23770319
18083,50541,GILMORE CITY,IA,42.717524311,-94.440561437,42.717524311,-94.440561437,-10513075.2093977,5269074.52632018
18084,50542,GOLDFIELD,IA,42.74537194,-93.932813909,42.74537194,-93.932813909,-10456553.0131292,5273294.81986691
18085,50543,GOWRIE,IA,42.2795561,-94.292793297,42.2795561,-94.292793297,-10496625.7352974,5202948.01516554
18086,50544,HARCOURT,IA,42.256453502,-94.176500332,42.256453502,-94.176500332,-10483680.0616508,5199472.68294362
18087,50545,HARDY,IA,42.79610613,-94.076811139,42.79610613,-94.076811139,-10472582.7114484,5280988.43585875
18088,50546,HAVELOCK,IA,42.838738368,-94.705416547,42.838738368,-94.705416547,-10542558.7453769,5287458.30502581
18089,50548,HUMBOLDT,IA,42.718892349,-94.223330301,42.718892349,-94.223330301,-10488893.1499537,5269281.80751266
18090,50551,JOLLEY,IA,42.478479164,-94.753879904,42.478479164,-94.753879904,-10547953.6616003,5232924.97067381
18091,50552,KNIERIM,IA,42.455067452,-94.458045645,42.455067452,-94.458045645,-10515021.5425292,5229391.97699423
18092,50554,LAURENS,IA,42.845507599,-94.848126256,42.845507599,-94.848126256,-10558445.117514,5288486.01419429
18093,50556,LEDYARD,IA,43.435479224,-94.178795914,43.435479224,-94.178795914,-10483935.6046701,5378492.88442519
18094,50557,LEHIGH,IA,42.358509266,-94.052381223,42.358509266,-94.052381223,-10469863.1856392,5214834.59758808
18095,50558,LIVERMORE,IA,42.868453801,-94.179970519,42.868453801,-94.179970519,-10484066.3611006,5291970.56004859
18096,50559,LONE ROCK,IA,43.211826476,-94.325673765,43.211826476,-94.325673765,-10500285.9722522,5344269.77694948
18097,50560,LU VERNE,IA,42.939006699,-94.103095651,42.939006699,-94.103095651,-10475508.68994,5302692.64779047
18098,50561,LYTTON,IA,42.421592239,-94.857256185,42.421592239,-94.857256185,-10559461.4565613,5224342.62305197
18099,50562,MALLARD,IA,42.945022004,-94.672155953,42.945022004,-94.672155953,-10538856.1929893,5303607.37574945
18100,50563,MANSON,IA,42.524356188,-94.54555318,42.524356188,-94.54555318,-10524762.836766,5239851.97474155
18101,50565,MARATHON,IA,42.858945921,-94.991202979,42.858945921,-94.991202979,-10574372.3454628,5290526.56295703
18102,50566,MOORLAND,IA,42.440548159,-94.310887345,42.440548159,-94.310887345,-10498639.9555072,5227201.57603576
18103,50567,NEMAHA,IA,42.517074185,-95.08788442,42.517074185,-95.08788442,-10585134.874244,5238752.12055026
18104,50568,NEWELL,IA,42.612927375,-94.999185294,42.612927375,-94.999185294,-10575260.9327039,5253239.80646418
18105,50569,OTHO,IA,42.421456452,-94.144008647,42.421456452,-94.144008647,-10480063.1038216,5224322.14662377
18106,50570,OTTOSEN,IA,42.878835271,-94.367554374,42.878835271,-94.367554374,-10504948.1003202,5293547.48654417
18107,50571,PALMER,IA,42.638749291,-94.605942101,42.638749291,-94.605942101,-10531485.3007012,5257146.45878129
18108,50573,PLOVER,IA,42.8572,-94.7273,42.8572,-94.7273,-10544994.8002217,5290261.42760755
18109,50574,POCAHONTAS,IA,42.731599286,-94.676440216,42.731599286,-94.676440216,-10539333.1149649,5271207.34455528
18110,50575,POMEROY,IA,42.550552419,-94.689953761,42.550552419,-94.689953761,-10540837.4359131,5243809.64369778
18111,50576,REMBRANDT,IA,42.815860357,-95.172665319,42.815860357,-95.172665319,-10594572.6407497,5283985.78312109
18112,50577,RENWICK,IA,42.83653496,-93.97337885,42.83653496,-93.97337885,-10461068.6817054,5287123.80644152
18113,50578,RINGSTED,IA,43.297077511,-94.517272899,43.297077511,-94.517272899,-10521614.6902856,5357299.94753437
18114,50579,ROCKWELL CITY,IA,42.403276697,-94.633166505,42.403276697,-94.633166505,-10534515.9074917,5221581.07351785
18115,50581,ROLFE,IA,42.824995463,-94.536105467,42.824995463,-94.536105467,-10523711.1221656,5285372.19427184
18116,50582,RUTLAND,IA,42.772052867,-94.293530207,42.772052867,-94.293530207,-10496707.7677434,5277340.07903047
18117,50583,SAC CITY,IA,42.419944135,-94.992298712,42.419944135,-94.992298712,-10574494.3219024,5224094.0950173
18118,50585,SIOUX RAPIDS,IA,42.89990718,-95.146963213,42.89990718,-95.146963213,-10591711.4953975,5296749.08738782
18119,50586,SOMERS,IA,42.390594205,-94.437377928,42.390594205,-94.437377928,-10512720.8227969,5219669.3267482
18120,50588,STORM LAKE,IA,42.643595025,-95.197865782,42.643595025,-95.197865782,-10597377.9434586,5257879.76076799
18121,50590,SWEA CITY,IA,43.391915564,-94.307250432,43.391915564,-94.307250432,-10498235.096204,5371816.92710361
18122,50591,THOR,IA,42.682628648,-94.051875767,42.682628648,-94.051875767,-10469806.9185347,5263788.77963786
18123,50592,TRUESDALE,IA,42.6537,-95.3289,42.6537,-95.3289,-10611964.6058829,5259409.12426901
18124,50593,VARINA,IA,42.658098833,-94.883921857,42.658098833,-94.883921857,-10562429.86559,5260074.95462292
18125,50594,VINCENT,IA,42.586044614,-94.028154372,42.586044614,-94.028154372,-10467166.2649224,5249174.37718125
18126,50595,WEBSTER CITY,IA,42.462217952,-93.824693881,42.462217952,-93.824693881,-10444517.1466677,5230470.89810892
18127,50597,WEST BEND,IA,42.965239882,-94.448904457,42.965239882,-94.448904457,-10514003.9501358,5306682.49827109
18128,50598,WHITTEMORE,IA,43.070396044,-94.418243236,43.070396044,-94.418243236,-10510590.758627,5322692.98827781
18129,50599,WOOLSTOCK,IA,42.5776681,-93.832760829,42.5776681,-93.832760829,-10445415.1552113,5247907.97103447
18130,50601,ACKLEY,IA,42.554947003,-93.053249793,42.554947003,-93.053249793,-10358640.383616,5244473.73045224
18131,50602,ALLISON,IA,42.751253309,-92.799192357,42.751253309,-92.799192357,-10330358.8392083,5274186.38068908
18132,50603,ALTA VISTA,IA,43.192159742,-92.43544341,43.192159742,-92.43544341,-10289866.4916516,5341266.40714456
18133,50604,APLINGTON,IA,42.590883765,-92.89074928,42.590883765,-92.89074928,-10340550.9092552,5249906.06343731
18134,50605,AREDALE,IA,42.83265057,-93.014332721,42.83265057,-93.014332721,-10354308.1549778,5286534.1476237
18135,50606,ARLINGTON,IA,42.74683555,-91.673853839,42.74683555,-91.673853839,-10205086.7284145,5273516.68161982
18136,50607,AURORA,IA,42.612477793,-91.736593093,42.612477793,-91.736593093,-10212070.8302225,5253171.80260112
18137,50608,AUSTINVILLE,IA,42.585699261,-92.958753435,42.585699261,-92.958753435,-10348121.0971617,5249122.16150631
18138,50609,BEAMAN,IA,42.229796041,-92.822884508,42.229796041,-92.822884508,-10332996.2373934,5195464.17307842
18139,50611,BRISTOW,IA,42.793100977,-92.904338312,42.793100977,-92.904338312,-10342063.6333779,5280532.54201395
18140,50612,BUCKINGHAM,IA,42.276300988,-92.38108621,42.276300988,-92.38108621,-10283815.4758267,5202458.27038638
18141,50613,CEDAR FALLS,IA,42.520154494,-92.452822467,42.520154494,-92.452822467,-10291801.1194274,5239217.34651259
18142,50616,CHARLES CITY,IA,43.068787217,-92.669725372,43.068787217,-92.669725372,-10315946.6403635,5322447.83054847
18143,50619,CLARKSVILLE,IA,42.783032528,-92.670948186,42.783032528,-92.670948186,-10316082.7633954,5279005.27895054
18144,50620,COLWELL,IA,43.156923217,-92.592021,43.156923217,-92.592021,-10307296.6292401,5335887.74417865
18145,50621,CONRAD,IA,42.231740105,-92.882832316,42.231740105,-92.882832316,-10339669.5968541,5195756.4467426
18146,50622,DENVER,IA,42.671106488,-92.341921452,42.671106488,-92.341921452,-10279455.6749091,5262044.13689601
18147,50623,DEWAR,IA,42.525099661,-92.219759855,42.525099661,-92.219759855,-10265856.7081366,5239964.2741205
18148,50624,DIKE,IA,42.466928209,-92.632041961,42.466928209,-92.632041961,-10311751.7422397,5231181.68436193
18149,50625,DUMONT,IA,42.749858445,-92.975749131,42.749858445,-92.975749131,-10350013.0493861,5273974.92463155
18150,50626,DUNKERTON,IA,42.572478193,-92.163421655,42.572478193,-92.163421655,-10259585.1684004,5247123.4185131
18151,50627,ELDORA,IA,42.358993256,-93.099572568,42.358993256,-93.099572568,-10363797.0113412,5214907.50943046
18152,50628,ELMA,IA,43.259007838,-92.411860404,43.259007838,-92.411860404,-10287241.2434324,5351478.94476475
18153,50629,FAIRBANK,IA,42.637739232,-92.057195335,42.637739232,-92.057195335,-10247760.1085491,5256993.614358
18154,50630,FREDERICKSBURG,IA,42.961328984,-92.205628071,42.961328984,-92.205628071,-10264283.5651377,5306087.57509857
18155,50631,FREDERIKA,IA,42.820373563,-92.148033333,42.820373563,-92.148033333,-10257872.1482312,5284670.71499335
18156,50632,GARWIN,IA,42.090763414,-92.704222914,42.090763414,-92.704222914,-10319786.8891726,5174585.0744731
18157,50633,GENEVA,IA,42.669633467,-93.13251456,42.669633467,-93.13251456,-10367464.0971163,5261821.12083682
18158,50634,GILBERTVILLE,IA,42.418080057,-92.213906524,42.418080057,-92.213906524,-10265205.1183102,5223813.00676843
18159,50635,GLADBROOK,IA,42.187907038,-92.710748446,42.187907038,-92.710748446,-10320513.308072,5189168.69902428
18160,50636,GREENE,IA,42.894731783,-92.804171872,42.894731783,-92.804171872,-10330913.1562825,5295962.65219692
18161,50638,GRUNDY CENTER,IA,42.35935043,-92.776633321,42.35935043,-92.776633321,-10327847.578808,5214961.3171304
18162,50641,HAZLETON,IA,42.608636929,-91.913256361,42.608636929,-91.913256361,-10231736.8952581,5252590.85275542
18163,50642,HOLLAND,IA,42.418286094,-92.803142586,42.418286094,-92.803142586,-10330798.5766891,5223844.07511099
18164,50643,HUDSON,IA,42.396496232,-92.457520942,42.396496232,-92.457520942,-10292324.1512719,5220558.94461573
18165,50644,INDEPENDENCE,IA,42.469878641,-91.894791661,42.469878641,-91.894791661,-10229681.4142565,5231626.93709983
18166,50645,IONIA,IA,43.030994254,-92.464650642,43.030994254,-92.464650642,-10293117.8258454,5316690.67897144
18167,50647,JANESVILLE,IA,42.645920697,-92.472845658,42.645920697,-92.472845658,-10294030.0908535,5258231.72358522
18168,50648,JESUP,IA,42.470366645,-92.068133544,42.470366645,-92.068133544,-10248977.7444052,5231700.58430982
18169,50649,KESLEY,IA,42.661137313,-92.916785312,42.661137313,-92.916785312,-10343449.2270798,5260534.90234154
18170,50650,LAMONT,IA,42.607697729,-91.646412389,42.607697729,-91.646412389,-10202031.9601738,5252448.79951969
18171,50651,LA PORTE CITY,IA,42.320164744,-92.195427203,42.320164744,-92.195427203,-10263148.0097063,5209059.87800277
18172,50652,LINCOLN,IA,42.2366,-92.6698,42.2366,-92.6698,-10315954.9479145,5196487.13044581
18173,50653,MARBLE ROCK,IA,42.96795719,-92.875301837,42.96795719,-92.875301837,-10338831.3077664,5307095.87560477
18174,50654,MASONVILLE,IA,42.459812643,-91.599758344,42.459812643,-91.599758344,-10196838.455641,5230107.95328002
18175,50655,MAYNARD,IA,42.773942646,-91.885794679,42.773942646,-91.885794679,-10228679.8748016,5277626.66610115
18176,50657,MORRISON,IA,42.341313085,-92.670164234,42.341313085,-92.670164234,-10315995.4942579,5212244.40170841
18177,50658,NASHUA,IA,42.953444784,-92.537072509,42.953444784,-92.537072509,-10301179.7912021,5304888.35085086
18178,50659,NEW HAMPTON,IA,43.065270423,-92.317708162,43.065270423,-92.317708162,-10276760.2637959,5321911.95367375
18179,50660,NEW HARTFORD,IA,42.578779477,-92.626332345,42.578779477,-92.626332345,-10311116.1506939,5248075.98515904
18180,50662,OELWEIN,IA,42.677349838,-91.914050537,42.677349838,-91.914050537,-10231825.3025261,5262989.44164879
18181,50664,ORAN,IA,42.701611404,-92.075683719,42.701611404,-92.075683719,-10249818.2260416,5266663.78395131
18182,50665,PARKERSBURG,IA,42.574470434,-92.775939751,42.574470434,-92.775939751,-10327770.3709487,5247424.57566838
18183,50666,PLAINFIELD,IA,42.850110746,-92.520485147,42.850110746,-92.520485147,-10299333.2945107,5289184.93137212
18184,50667,RAYMOND,IA,42.468217615,-92.224319557,42.468217615,-92.224319557,-10266364.2918414,5231376.26737034
18185,50668,READLYN,IA,42.698473386,-92.224279472,42.698473386,-92.224279472,-10266359.8295996,5266188.45959825
18186,50669,REINBECK,IA,42.32362781,-92.601163996,42.32362781,-92.601163996,-10308314.4228991,5209581.27424705
18187,50670,SHELL ROCK,IA,42.703477545,-92.588546273,42.703477545,-92.588546273,-10306909.8243998,5266946.46493341
18188,50671,STANLEY,IA,42.647384815,-91.805892647,42.647384815,-91.805892647,-10219785.221286,5258453.30719321
18189,50672,STEAMBOAT ROCK,IA,42.416450334,-93.064599699,42.416450334,-93.064599699,-10359903.8493725,5223567.26424979
18190,50673,STOUT,IA,42.4666,-92.7299,42.4666,-92.7299,-10322645.2493112,5231132.15530013
18191,50674,SUMNER,IA,42.845833292,-92.108014928,42.845833292,-92.108014928,-10253417.3197642,5288535.46396228
18192,50675,TRAER,IA,42.192806379,-92.472909895,42.192806379,-92.472909895,-10294037.2416837,5189904.80262805
18193,50676,TRIPOLI,IA,42.800264348,-92.264558926,42.800264348,-92.264558926,-10270843.7179083,5281619.29083285
18194,50677,WAVERLY,IA,42.730344042,-92.470389522,42.730344042,-92.470389522,-10293756.6750447,5271017.11445287
18195,50680,WELLSBURG,IA,42.437739109,-92.926729713,42.437739109,-92.926729713,-10344556.2327353,5226777.85740659
18196,50681,WESTGATE,IA,42.772429425,-92.001648145,42.772429425,-92.001648145,-10241576.6236433,5277397.18376905
18197,50682,WINTHROP,IA,42.46155912,-91.720852155,42.46155912,-91.720852155,-10210318.5570197,5230371.4834381
18198,50701,WATERLOO,IA,42.474853525,-92.365822328,42.474853525,-92.365822328,-10282116.3082549,5232377.74951035
18199,50702,WATERLOO,IA,42.469624442,-92.334687473,42.469624442,-92.334687473,-10278650.3920504,5231588.57484022
18200,50703,WATERLOO,IA,42.513477629,-92.33067477,42.513477629,-92.33067477,-10278203.6999957,5238208.95366656
18201,50704,WATERLOO,IA,42.5054,-92.3389,42.5054,-92.3389,-10279119.328411,5236989.15037791
18202,50707,EVANSDALE,IA,42.476110189,-92.282561623,42.476110189,-92.282561623,-10272847.7689712,5232567.41542027
18203,50801,CRESTON,IA,41.061585246,-94.367888727,41.061585246,-94.367888727,-10504985.3203259,5021429.72177224
18204,50830,AFTON,IA,41.026094215,-94.198011847,41.026094215,-94.198011847,-10486074.7125468,5016191.31682379
18205,50831,ARISPE,IA,41.007927778,-94.307011111,41.007927778,-94.307011111,-10498208.4551121,5013511.07962629
18206,50833,BEDFORD,IA,40.669292181,-94.717740875,40.669292181,-94.717740875,-10543930.6832942,4963684.03350763
18207,50835,BENTON,IA,40.715107438,-94.354765354,40.715107438,-94.354765354,-10503524.4331261,4970410.4592544
18208,50836,BLOCKTON,IA,40.629422845,-94.488996404,40.629422845,-94.488996404,-10518466.9652607,4957834.32548642
18209,50837,BRIDGEWATER,IA,41.242920101,-94.671382015,41.242920101,-94.671382015,-10538770.0386053,5048238.62189794
18210,50839,CARBON,IA,41.0439446,-94.812145,41.0439446,-94.812145,-10554439.702418,5018825.64470374
18211,50840,CLEARFIELD,IA,40.797475487,-94.476416109,40.797475487,-94.476416109,-10517066.5332273,4982515.08276169
18212,50841,CORNING,IA,40.997930409,-94.745081055,40.997930409,-94.745081055,-10546974.17821,5012036.40443991
18213,50842,CROMWELL,IA,41.029577936,-94.425083979,41.029577936,-94.425083979,-10511352.2666544,5016705.38204028
18214,50843,CUMBERLAND,IA,41.255808288,-94.879139731,41.255808288,-94.879139731,-10561897.5217588,5050146.86411331
18215,50845,DIAGONAL,IA,40.817315575,-94.340722577,40.817315575,-94.340722577,-10501961.1983411,4985432.98113074
18216,50846,FONTANELLE,IA,41.297352323,-94.561393466,41.297352323,-94.561393466,-10526526.1693375,5056300.49391722
18217,50847,GRANT,IA,41.140899,-94.985974047,41.140899,-94.985974047,-10573790.2634151,5033146.50042431
